,job_id,num_inst,submit_time,num_cpu,num_gpu,gpu_type,duration,user,size,on_time,wasted,jct,resource,node,allocated_at,bw,exec_time,final_node_allocation,final_gpu_allocation,deadline
652,12131,1,3338,6.0,0.25,P100,14443,5b1345f03aa1,90268,0,0,13694,"[0.25, 6.0]",,0,0,13694,[15],['P100'],17945.77605734901
629,32753,1,3220,6.0,0.25,MISC,14459,de69ddc1064e,90368,0,0,13731,"[0.25, 6.0]",,0,0,13731,[0],['MISC'],18778.184595919938
685,85068,1,3511,18.0,1.0,P100,14749,c2a3a3121170,280231,0,0,13760,"[1.0, 18.0]",,0,0,13760,[17],['P100'],18953.073915288434
862,91144,1,4337,6.0,0.5,MISC,14913,58540f191766,96934,0,0,13822,"[0.5, 6.0]",,0,0,13822,[0],['MISC'],19293.169033026592
839,25255,1,4257,6.0,0.25,MISC,15229,77e940954ff6,95181,0,0,13874,"[0.25, 6.0]",,0,0,13874,[10],['MISC'],20435.16174105495
899,80194,1,4524,6.0,0.25,T4,15416,4d95fa282778,96350,0,0,13982,"[0.25, 6.0]",,0,0,13982,[28],['T4'],21018.008629035412
992,23355,1,4952,6.0,0.25,T4,15453,d4d51aca8806,96581,0,0,13983,"[0.25, 6.0]",,0,0,13983,[30],['T4'],21856.11870244731
738,13081,1,3728,6.0,0.25,T4,15819,d4d51aca8806,98868,0,0,14005,"[0.25, 6.0]",,0,0,14005,[2],['T4'],20054.882055097703
941,34612,1,4702,18.0,1.0,T4,17781,15241d0454ee,337839,0,0,14015,"[1.0, 18.0]",,0,0,14015,[12],['T4'],23007.791010773606
721,99881,1,3645,6.0,0.25,MISC,19427,02201fd8a7ca,121418,0,0,14027,"[0.25, 6.0]",,0,0,14027,[0],['MISC'],24743.726128822113
786,95562,1,4003,6.0,0.5,T4,19580,47baba33cffe,127270,0,0,14047,"[0.5, 6.0]",,0,0,14047,[2],['T4'],24477.38791360987
698,8195,1,3550,6.0,1.0,MISC,19741,de69ddc1064e,138187,0,0,14098,"[1.0, 6.0]",,0,0,14098,[0],['MISC'],23734.796335770156
606,94779,1,3115,32.0,1.0,T4,21795,b13fd7656207,719235,0,0,14245,"[1.0, 32.0]",,0,0,14245,[4],['T4'],24947.581683749777
990,46194,1,4936,6.0,0.25,MISC,22368,de69ddc1064e,139800,0,0,14341,"[0.25, 6.0]",,0,0,14341,[10],['MISC'],29168.80468871721
579,80658,1,2953,6.0,0.25,MISC,23506,58540f191766,146912,0,0,14373,"[0.25, 6.0]",,0,0,14373,[32],['V100'],27216.609152755416
749,53090,1,3800,6.0,1.0,MISC,23651,c42e2bccaaa0,165557,0,0,14393,"[1.0, 6.0]",,0,0,14393,[10],['MISC'],27725.166179544358
787,93929,1,4009,6.0,0.25,MISC,24634,58540f191766,153962,0,0,14454,"[0.25, 6.0]",,0,0,14454,[8],['MISC'],28999.311025167448
790,98424,1,4014,0.2,0.05,MISC,25375,58540f191766,6343,0,0,14601,"[0.05, 0.2]",,0,0,14601,[32],['V100'],31282.71733418696
983,61143,1,4899,6.0,1.0,T4,26229,d7df64e70095,183603,0,0,14700,"[1.0, 6.0]",,0,0,14700,[38],['T4'],33618.13081746759
932,23460,1,4650,6.0,0.25,T4,28797,d4d51aca8806,179981,0,0,14902,"[0.25, 6.0]",,0,0,14902,[44],['T4'],35711.920941924545
752,47342,1,3811,6.0,0.5,MISC,29172,de69ddc1064e,189618,0,0,15088,"[0.5, 6.0]",,0,0,15088,[32],['V100'],35389.47763737546
644,32697,1,3272,6.0,0.25,MISC,32183,de69ddc1064e,201143,0,0,15330,"[0.25, 6.0]",,0,0,15330,[8],['MISC'],35785.15782365705
881,99902,1,4457,6.0,0.1,MISC,34280,58540f191766,209108,0,0,15459,"[0.1, 6.0]",,0,0,15459,[8],['MISC'],41818.4584466687
842,60373,1,4263,6.0,1.0,P100,35034,de69ddc1064e,245238,0,0,15517,"[1.0, 6.0]",,0,0,15517,[5],['T4'],40448.09668444464
548,4751,1,2771,18.0,1.0,T4,41350,15241d0454ee,785650,0,0,15550,"[1.0, 18.0]",,0,0,15550,[47],['T4'],46569.32465626814
838,33269,1,4244,6.0,0.25,MISC,47308,818eff02f2c4,295675,0,0,15628,"[0.25, 6.0]",,0,0,15628,[45],['MISC'],52805.769765463956
659,98892,1,3375,6.0,0.5,MISC,53491,8db9fdf29c7c,347691,0,0,15709,"[0.5, 6.0]",,0,0,15709,[45],['MISC'],61942.96797353734
666,40596,1,3406,6.0,0.2,MISC,55582,4c03cfeaf363,344608,0,0,15907,"[0.2, 6.0]",,0,0,15907,[32],['V100'],63299.45983235063
928,99258,1,4636,6.0,0.5,MISC,59377,de69ddc1064e,385950,0,0,15942,"[0.5, 6.0]",,0,0,15942,[45],['MISC'],69414.09706120846
641,22298,1,3260,4.0,0.25,MISC,62810,c2a3a3121170,266942,0,0,15961,"[0.25, 4.0]",,0,0,15961,[8],['MISC'],71999.82687053204
694,53927,1,3537,6.0,4.0,MISC,83663,c42e2bccaaa0,836630,0,0,16022,"[4.0, 6.0]",,0,0,16022,[32],['V100'],92134.35664016796
614,6126,1,3147,18.0,1.0,P100,99372,66f99a7cac7e,1888068,0,0,16127,"[1.0, 18.0]",,0,0,16127,[13],['P100'],112422.72618365668
982,23190,1,4888,6.0,0.5,V100,108342,49287aeb3803,704223,0,0,16269,"[0.5, 6.0]",,0,0,16269,[21],['V100'],117249.61296108799
469,54241,1,2376,6.0,4.0,V100,130116,c42e2bccaaa0,1301160,0,0,19741,"[4.0, 6.0]",,0,0,19741,[40],['V100'],136797.29630763113
